method_id,family,dt_s,q,branch,rho,acceleration_rad_s2,jerk_rad_s3,critical_velocity_rad_s,prediction_horizon_steps,minimum_duration_steps,minimum_duration_enabled,completed,failure_layer,failure_reason,valid_cycles,total_cycles,rest_to_rest_pulse_fraction,stop_go_event_rate_hz,endpoint_stop_fraction,profile_peak_velocity_to_reference_median,profile_velocity_ripple_to_reference_median,profile_velocity_ripple_to_reference_p95,profile_min_abs_velocity_to_reference_p05,profile_near_zero_cycle_fraction,position_rmse,lag_s,profile_exact_fraction,profile_constraint_violation_count,fallback_rate,solver_failure_count,deadline_miss_rate
pv_future_o1,raw_causal_diagnostic,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.000000000000016,3.7848512203130333e-14,1.2478027291187823,0.37609863544053257,0,3.8351338476377918e-19,0,1,0,0,0,0
pv_future_o1_deadband,core,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.0000000000000002,0,0,1.0000000000000002,0,2.7830279991591786e-18,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,2.3201369546534063,3.2771984603714439,3.6385781415873661,0,0.85950413223140498,2.4400733444429724e-06,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.9374586123028836,1.937458612302885,1.9374586123030297,0,0.62809917355371903,1.3156550264223127e-06,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.5489748992336256,1.2989748992336756,1.2989748992341352,0.24999999999935424,0,3.1324076425483205e-19,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.2324385324481439,0.73243853244826185,0.73243853244868751,0.49999999999935368,0,3.1121832943452775e-19,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.0658096196966795,0.31580961969667937,0.31580961969705595,0.74999999999967737,0,3.4623834872119819e-19,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1,0,0,1,0,3.9273714818787801e-14,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.25,0.31580961969667937,0.31580961969732535,0.93419038030294399,0,3.6866036204816754e-19,0,1,0,0,0,0
pv_random_sign,negative_control,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,2.1445129079615017,3.1017072257087053,3.4515764186209466,0,0.63636363636363635,2.2952837144844947e-06,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,0,1,true,true,,,200,200,0,0,0,1.937458612302853,1.9374586123028525,1.9374586123030333,0,0.63636363636363635,1.8423368305336661e-05,0.0050000000000000044,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.9374586123028836,1.937458612302885,1.9374586123030297,0,0.62809917355371903,1.3156550264223127e-06,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,2,1,true,true,,,200,200,0,0,0,1.9374586123028743,1.9374586123028759,1.937458612303065,0,0.65289256198347112,1.5978233088063762e-05,-0.0050000000000000044,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,5,1,true,true,,,200,200,0,0,0,1.9374586123028625,1.9374586123028608,1.9374586123030297,0,0.6198347107438017,6.7495465930144649e-05,-0.020000000000000018,1,0,0,0,0
p_min_duration_off,minimum_duration,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,0,false,true,,,200,200,0,0,0,1.937458612302853,1.9374586123028521,1.9374586123030333,0,0.62809917355371903,1.3135483568218243e-06,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,1,true,true,,,200,200,0,0,0,1.937458612302853,1.9374586123028521,1.9374586123030333,0,0.62809917355371903,1.3135483568218243e-06,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,2,true,true,,,200,200,0,0,0,0.99999999999999245,0,0,0.99999999999999245,0,1.4000852212580335e-05,0.0050000000000000044,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.0050000000000000001,2,jerk_limited,1.1000000000000001,10,4000,0.0031250000000000002,1,5,true,true,,,200,200,0,0,0,1.0000000000000688,1.7286677140243061e-12,4.4726644476462072e-06,0.99997888230105592,0,6.5563179953945404e-05,0.020000000000000018,1,0,0,0,0
p_only_current,core,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.3333333333332764,1.3333333333336315,2.0000000000000364,0,1,4.6875000000000116e-05,0.010000000000000009,1,0,0,0,0
p_only_scheduled,core,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.3333333333332764,1.3333333333336315,2.0000000000000364,0,1,2.5179279844274401e-19,0,1,0,0,0,0
pv_oracle,core,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,1.3924061415007556e-18,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.00000000000001,4.8109664400423445e-15,3.7007434154171876e-14,0.99999999999997302,0,2.5400255215424345e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.0000000000000002,0,0,1.0000000000000002,0,1.040300734751378e-18,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,3.000000000000048,4.0000000000000684,4.0000000000001661,0,1,1.1615165291800619e-18,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.333333333333278,1.3333333333336315,2.0000000000000364,0,1,2.1550327620961419e-19,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.200692228889529,0.95069222888990246,0.95069222889047611,0.24999999999905251,0,1.9680828839140405e-19,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.1008325713055271,0.60083257130552714,0.60083257130608037,0.49999999999905242,0,5.3853459300848103e-19,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.032510398865184,0.28251039886518409,0.28251039886554857,0.74999999999999978,0,3.4787656853705195e-19,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,1.3924061415007556e-18,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.25,0.28251039886518409,0.28251039886536633,0.96748960113463367,0,3.8092795372533922e-19,0,1,0,0,0,0
pv_random_sign,negative_control,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.4788188138120584,2.4788188138119396,4.0000000000000631,0,0.77049180327868849,3.8869001746823219e-19,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,0,1,true,true,,,100,100,1,99.999999999999915,1,1.3333333333332764,1.3333333333336315,2.0000000000000364,0,1,4.6875000000000116e-05,0.010000000000000009,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.333333333333278,1.3333333333336315,2.0000000000000364,0,1,2.1550327620961419e-19,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,2,1,true,true,,,100,100,1,99.999999999999915,1,1.333333333333278,1.3333333333336315,2.0000000000000364,0,1,4.6875000000000021e-05,-0.010000000000000009,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,5,1,true,true,,,100,100,1,99.999999999999915,1,1.333333333333278,1.3333333333336315,2.0000000000000364,0,1,0.0001875,-0.040000000000000036,1,0,0,0,0
p_min_duration_off,minimum_duration,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,0,false,true,,,100,100,1,99.999999999999915,1,2.6666666666666115,2.66666666666673,2.6666666666671448,0,1,2.4362436150132567e-19,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.3333333333332764,1.3333333333336315,2.0000000000000364,0,1,2.5179279844274401e-19,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,2,true,true,,,100,100,0,0,0,0.999999999999998,0,3.2522351478547758e-09,0.99999999999974598,0,4.1800632474326485e-05,0.010000000000000009,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.01,0.5,acceleration_limited,0.5,5,4000,0.0093750000000000014,1,5,true,true,,,100,100,0,0,0,0.99999064259392023,2.4384430737563649e-06,0.0012691880912465052,0.99386447711582604,0,0.000182286886757664,0.040000000000000036,1,0,0,0,0
p_only_current,core,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931625,1.7006226237933599,0,1,8.4375000000000194e-05,0.010000000000000009,1,0,0,0,0
p_only_scheduled,core,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931625,1.7006226237933599,0,1,6.373539166000884e-19,0,1,0,0,0,0
pv_oracle,core,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,2.2892745062023518e-18,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.0000000000000027,1.0279842820603298e-14,2.6316397620744442e-13,0.99999999999973954,0,2.7029231846940243e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,2.2909574252756302e-18,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,2.423165181204769,3.4231651812047694,3.4231651812049657,0,1,5.9076412946868913e-06,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931301,1.7006226237931628,1.7006226237933599,0,1,7.303455686759557e-19,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.3335889787064032,1.083588978706451,1.0835889787069295,0.24999999999947331,0,7.935720796837835e-19,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.1534273890613853,0.65342738906164866,0.65342738906172648,0.49999999999959704,0,5.8829955764116591e-19,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.047020398796874,0.29702039879713688,0.2970203987974005,0.74999999999947353,0,4.98972501831513e-19,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,2.2892745062023518e-18,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.2500000000000835,0.29702039879695719,0.29702039879740028,0.95297960120290459,0,6.6516792277576906e-19,0,1,0,0,0,0
pv_random_sign,negative_control,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,2.2872789927273813,3.2738238125402828,3.4231651812049595,0,0.67213114754098358,4.5099315441349492e-06,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,0,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931625,1.7006226237933599,0,1,8.4375000000000194e-05,0.010000000000000009,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931301,1.7006226237931628,1.7006226237933599,0,1,7.303455686759557e-19,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,2,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931625,1.7006226237933599,0,1,8.437499999999991e-05,-0.010000000000000009,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,5,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931841,1.7006226237933599,0,1,0.00033750000000000007,-0.040000000000000036,1,0,0,0,0
p_min_duration_off,minimum_duration,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,0,false,true,,,100,100,1,99.999999999999915,1,2.0919659464584446,2.0919659464585378,2.0919659464586307,0,1,8.7400150116721694e-19,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931625,1.7006226237933599,0,1,6.373539166000884e-19,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,2,true,true,,,100,100,0,0,0,1.0000004509824694,0,2.9293750489109318e-06,0.99999790092408614,0,7.1982430935200938e-05,0.010000000000000009,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.01,0.5,acceleration_limited,0.90000000000000002,5,4000,0.0093750000000000014,1,5,true,true,,,100,100,0,0,0,0.99999219437383691,2.0712586438168489e-06,0.0011943663992786532,0.99430933356352247,0,0.00032488149765877948,0.040000000000000036,1,0,0,0,0
p_only_current,core,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984382,1.9472887184985608,1.9472887184989764,0,1,9.2812500000000704e-05,0.010000000000000009,1,0,0,0,0
p_only_scheduled,core,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984387,1.9472887184985608,1.9472887184989764,0,1,1.0090826989899362e-18,0,1,0,0,0,0
pv_oracle,core,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.0000000000000002,1.8690623310187817e-16,1.8690623310187817e-16,0.99999999999999978,0,9.9678572543588328e-19,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.0000000000000002,9.3453116550939092e-15,2.3923997837040409e-13,0.99999999999977007,0,2.3683808387448229e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.0000000000000002,1.8690623310187817e-16,1.8690623310187817e-16,0.99999999999999978,0,9.9678572543588328e-19,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,2.3417270334815314,3.3417270334815314,3.3417270334817468,0,1,1.5038759668936857e-05,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984387,1.9472887184985608,1.9472887184989764,0,1,9.5290146920457239e-19,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.3762177183503381,1.1262177183503779,1.1262177183505471,0.24999999999979095,0,8.9016785768156375e-19,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.1653343876064111,0.66533438760641095,0.66533438760653152,0.4999999999998202,0,6.1832412212782917e-19,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.0500791527722606,0.30007915277242025,0.30007915277257985,0.74999999999960121,0,6.8232898555051946e-19,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.0000000000000002,1.8690623310187817e-16,1.8690623310187817e-16,0.99999999999999978,0,9.9678572543588328e-19,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,1.2500000000000002,0.30007915277242025,0.30007915277257968,0.94992084722742065,0,5.9351739423778483e-19,0,1,0,0,0,0
pv_random_sign,negative_control,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,0,0,0,2.2129216943089722,2.8463328666231074,3.3417270334816571,0,0.67213114754098358,9.3168402992114661e-06,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,0,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984382,1.9472887184985608,1.9472887184989764,0,1,9.2812500000000704e-05,0.010000000000000009,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984387,1.9472887184985608,1.9472887184989764,0,1,9.5290146920457239e-19,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,2,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984387,1.9472887184985608,1.9472887184989764,0,1,9.281249999999943e-05,-0.010000000000000009,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,5,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984391,1.9472887184985879,1.9472887184989764,0,1,0.0003712499999999994,-0.040000000000000036,1,0,0,0,0
p_min_duration_off,minimum_duration,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,0,false,true,,,100,100,1,99.999999999999915,1,2.0086295982852129,2.0086295982853031,2.0086295982853914,0,1,5.482866288935056e-19,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984387,1.9472887184985608,1.9472887184989764,0,1,1.0090826989899362e-18,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.01,0.5,acceleration_limited,0.98999999999999999,5,4000,0.0093750000000000014,1,2,true,true,,,100,100,0,0,0,1.0000009521328277,0,2.8401756713409484e-06,0.99999809236661896,0,7.8397517070657844e-05,0.010000000000000009,1,0,0,0,0
